DocId,Date,Title,Source,Year
1754404785,19170825,THE POLICE COURTS,South China Morning Post Ltd.,1917
1320146106,18740912,POLICE COURT,The North China Herald,1874
1369945787,19200529,MIXED COURT NOTES,The North China Herald,1920
1535719606,19460224,SHOPKEEPER'S REPORT,South China Morning Post Ltd.,1946
1371535868,19310327,London Detectives Investigate Death Of Moslem Merchant,The China Press,1931
1757328061,19311001,NO FRAUD,South China Morning Post Ltd.,1931
1499788631,19230827,ARMED ROBBERS,South China Morning Post Ltd.,1923
1498681613,19070817,POLICE COURT NEWS,South China Morning Post Ltd.,1907
1498945423,19111216,NATIVE DETECTIVE MORRED,South China Morning Post Ltd.,1911
1499301727,19180610,CHINA CIGARETTES,South China Morning Post Ltd.,1918
1499182726,19141228,CANTON NEWS LETTER,South China Morning Post Ltd.,1914
1369494429,19220114,Article 16 -- No Title,The North China Herald,1922
1369525599,19190201,Article 15 -- No Title,The North China Herald,1919
1321469913,19290301,Provisional Court Sentences Bicycle Thief To 2 Years,The China Press,1929
1321532932,19281208,VILLAGE SHOP ROBBED,The China Press,1928
1499455342,19210414,MYSTERIOUS CANTON ROBBERY,South China Morning Post Ltd.,1921
1754389867,19050911,FIRE IN DES VOEUX ROAD,South China Morning Post Ltd.,1905
1756807701,19301114,KINDNESS ABUSED,South China Morning Post Ltd.,1930
1759695405,19360417,Article 3 -- No Title,South China Morning Post Ltd.,1936
1538806161,19460115,ILLICIT EXPORT,South China Morning Post Ltd.,1946
1759971225,19380224,TREED TO THROW PEPPER,South China Morning Post Ltd.,1938
1535748756,19460621,TRAMWAY WAY BILLS,South China Morning Post Ltd.,1946
1757338613,19311126,BAKER IN TROUBLE,South China Morning Post Ltd.,1931
1766568511,19500125,FISHERMAN GAOLED,South China Morning Post Ltd.,1950
1766726141,19520729,Soldier Fined For Theft Of Ear-rings,South China Morning Post Ltd.,1952
1766456851,19480601,CASE ADJOURNED,South China Morning Post Ltd.,1948
1766334650,19470302,GERMAN AGENTS,South China Morning Post Ltd.,1947
1759808047,19370726,ATTEMPT TO CHEAT,South China Morning Post Ltd.,1937
1420008776,19261120,THE H-LESS HELEN,The North China Herald,1926
1418967976,19381123,All Square,The North China Herald,1938
1416704970,19350829,Alberta . .. To Try Social Credit System,The China Press,1935
1371565898,19311121,Display Ad 3 -- No Title,The China Press,1931
1696069093,19520711,Alleged Illegal Exporting,South China Morning Post Ltd.,1952
1765697842,19511114,AMERICAN PRESIDENCY,South China Morning Post Ltd.,1951
1371708473,19320111,Display Ad 3 -- No Title,The China Press,1932
1371492580,19351005,Display Ad 6 -- No Title,The China Weekly Review,1935
1419997696,19250926,Article 23 -- No Title,The North China Herald,1925
1321429786,19270326,Display Ad 8 -- No Title,The China Press,1927
1371471230,19351116,Display Ad 8 -- No Title,The China Weekly Review,1935
1371491909,19350921,Display Ad 7 -- No Title,The China Weekly Review,1935
1321944931,19290912,Display Ad 12 -- No Title,The China Press,1929
1371853817,19311221,Display Ad 4 -- No Title,The China Press,1931
1498950013,19111211,A. TACK & Co.,South China Morning Post Ltd.,1911
1538812225,19490615,"THE SINCERE CO., LTD.",South China Morning Post Ltd.,1949
1756966780,19300724,"S. Moutrie Co., Ltd.",South China Morning Post Ltd.,1930
1756772061,19300612,AJI-NO-MOTO,South China Morning Post Ltd.,1930
1756821619,19301227,SENNET FRERES,South China Morning Post Ltd.,1930
1499510477,19210625,Article 1 -- No Title,South China Morning Post Ltd.,1921
1756809585,19301124,SENNET FRERES,South China Morning Post Ltd.,1930
1498683189,19070826,A MERCANTILE ROMANCE,South China Morning Post Ltd.,1907
1498452233,19031106,Editorial Article 7 -- No Title,South China Morning Post Ltd.,1903
1498969253,19120301,Carnalion BRAND,South China Morning Post Ltd.,1912
1499466081,19200701,SUPPLY AND DEMAND,South China Morning Post Ltd.,1920
1756783374,19300814,Thompson's MALTED MILK,South China Morning Post Ltd.,1930
1535687149,19451018,IMPERSONATION,South China Morning Post Ltd.,1945
1756791681,19300919,SENNET FRERES,South China Morning Post Ltd.,1930
1369922390,19001114,Display Ad 11 -- No Title,The North China Herald,1900
1369883030,19130419,BANDMANN OPERA COMPANY,The North China Herald,1913
1369474123,19011120,Display Ad 14 -- No Title,The North China Herald,1901
1757404662,19321116,SENNET FRERES,South China Morning Post Ltd.,1932
1759795459,19370617,[?],South China Morning Post Ltd.,1937
1756795536,19300930,"S. MOUTRIE & CO., LTD.",South China Morning Post Ltd.,1930
1756765075,19300509,SENNET FRERES,South China Morning Post Ltd.,1930
1756764190,19300512,Your old recipes Grow Young with this new,South China Morning Post Ltd.,1930
1757378829,19321228,Quaker Oats,South China Morning Post Ltd.,1932
1756797539,19301014,H. HONDA & CO.,South China Morning Post Ltd.,1930
1756757469,19300311,AND SO TO BED,South China Morning Post Ltd.,1930
1756808853,19301128,Your old recipes,South China Morning Post Ltd.,1930
1538771174,19290315,YEE SANG FAT Co.,South China Morning Post Ltd.,1929
1756958418,19300417,AJI-NO-MOTO ESSENCE of TASTE,South China Morning Post Ltd.,1930
1760418415,19390513,ASSAULT ON WOMAN,South China Morning Post Ltd.,1939
1759709751,19360525,CATHAY BALLROOM,South China Morning Post Ltd.,1936
1759486065,19341008,"LANE, CRAWFORD, LTD.",South China Morning Post Ltd.,1934
1760144465,19400301,"Auw Pit Seng's Trading Co., Ltd.",South China Morning Post Ltd.,1940
1760411191,19390410,INSTANT POSTUM TWICE A DAY,South China Morning Post Ltd.,1939
1756964953,19300729,Thompson's MALTED MILK,South China Morning Post Ltd.,1930
1759752573,19361201,Article 12 -- No Title,South China Morning Post Ltd.,1936
1764495332,19401019,ARMS POSSESSION,South China Morning Post Ltd.,1940
1756808206,19301117,SENNET FRERES,South China Morning Post Ltd.,1930
1759670355,19350920,AUTUMN SALE,South China Morning Post Ltd.,1935
1760411718,19390531,CHRYSANTHEMUMS,South China Morning Post Ltd.,1939
1766652273,19500524,"LANE, CRAWFORD LIMITED",South China Morning Post Ltd.,1950
1766316566,19410705,ROYAL VANILLA PUDDING IS SO GOOD. I WISH WE'D HAVE IT EVERY DAY!,South China Morning Post Ltd.,1941
1760420178,19390513,QUEEN'S & ALHAMBRA,South China Morning Post Ltd.,1939
1766529775,19491116,"DODWELL & CO., LTD.",South China Morning Post Ltd.,1949
1766672508,19520104,FORCIBLE DEPORTATION,South China Morning Post Ltd.,1952
1766309078,19410619,GEORGE CROSS AWARD,South China Morning Post Ltd.,1941
1535754531,19461017,LIGHT LINES TAPPED,South China Morning Post Ltd.,1946
1500102176,19270326,Article 2 -- No Title,South China Morning Post Ltd.,1927
1369906864,19160331,BURGLAR ALARMS,The North China Herald,1916
1324765944,19170227,THE BUILDING RULES,The Shanghai Times,1917
1369476753,19220304,Display Ad 21 -- No Title,The North China Herald,1922
1757347456,19320204,THEFT OF OYSTERS,South China Morning Post Ltd.,1932
1554234270,19170915,GOVERNMENT PAPER,South China Morning Post Ltd.,1917
1757384949,19320701,RUNNING REMARKS,South China Morning Post Ltd.,1932
1759680004,19360114,CHARGE WITHDRAWN,South China Morning Post Ltd.,1936
1759681175,19360114,THEFT OF RUBBER,South China Morning Post Ltd.,1936
1759727989,19360827,A PRICELESS JAR,South China Morning Post Ltd.,1936
1766477672,19490111,SISTER AS DECOY,South China Morning Post Ltd.,1949
1766369633,19470828,ARABS' SECOND RAID,South China Morning Post Ltd.,1947
1499569448,19210810,ICE STOLEN FROM DAIRY FARM,South China Morning Post Ltd.,1921
1371016091,19080103,THE MIXED COURT,The North China Herald,1908
1499985203,19250509,PURE FOOD,South China Morning Post Ltd.,1925
1320102195,18780615,MIXED COURT,The North China Herald,1878
1535687001,19451028,THE CONSUMER'S PART,South China Morning Post Ltd.,1945
1371752191,19351128,CAUGHT in COURT,The China Press,1935
1371495830,19361219,Japanese Cotton Mills in Tsingtao Reopen; Strike at an End,The China Weekly Review,1936
1498613936,19060724,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1906
1499640347,19220530,ALLEGED EMBEZZLEMENT,South China Morning Post Ltd.,1922
1324922007,19190715,CANTON STRIKE,The Shanghai Times,1919
1371377710,19270917,Shop Signs,The North China Herald,1927
1757457504,19330718,RAID BY ARMED MEN ON CITY SHOP,South China Morning Post Ltd.,1933
1766477892,19481002,ASSAULT ON GIRL,South China Morning Post Ltd.,1948
1324841488,19251027,THREE AIR RAIDS RECORDED DURING WEEK-END,The China Press,1925
1425765899,19311105,Shoplifters Given Jail Terms After Filching Jackets,The China Press,1931
1371890320,19361205,"Amah Gets Revenue, Gang Lands In Court",The China Press,1936
1322095978,19250925,Imitation Bread Wrapper Incident Finally Closed,The China Press,1925
1324691661,19180823,SALE OF DRY CELLS,The Shanghai Times,1918
1766775584,19520803,FINED FOR CARELESS DRIVING,South China Morning Post Ltd.,1952
1554666004,19160315,OTHER CASES,South China Morning Post Ltd.,1916
1498783699,19090205,BUSINESS THOROUGHNESS,South China Morning Post Ltd.,1909
1498558900,19050822,CRIMINAL SESSIONS,South China Morning Post Ltd.,1905
1498495534,19041013,JOHN'S TRICK,South China Morning Post Ltd.,1904
1498826504,19090827,WEIGHTS AND MEASURES,South China Morning Post Ltd.,1909
1498989039,19120831,SWATOW NOTES,South China Morning Post Ltd.,1912
1498599082,19060316,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1906
1369523590,19130111,SHANGHAI S.P.C.A.,The North China Herald,1913
1324791706,19181125,Display Ad 13 -- No Title,The Shanghai Times,1918
1369968311,19260605,ALLEGED THEFTS FROM MOTOR CARS,The North China Herald,1926
1369523531,19180119,Article 2 -- No Title,The North China Herald,1918
1324776619,19171121,TO-DAY'S GREAT THOUGHT,The Shanghai Times,1917
1371308049,19210122,RICE PROSECUTION,The North China Herald,1921
1324714863,19160105,LOCAL AND GENERAL,The Shanghai Times,1916
1759800789,19370701,COUNTERFEIT COINS,South China Morning Post Ltd.,1937
1369981299,19371103,AMERICAN DROWNED IN WEIHAIWEI,The North China Herald,1937
1418974064,19321221,GORGEOUS AUTUMN AT HANGCHOW,The North China Herald,1932
1755518719,19290820,A ROBBER'S RUSE,South China Morning Post Ltd.,1929
1499893050,19240104,WOO FUNG STREET ROBBERY,South China Morning Post Ltd.,1924
1499787823,19230824,ARMED ROBBERS,South China Morning Post Ltd.,1923
1535687491,19451029,KILLED BY RED TAPE,South China Morning Post Ltd.,1945
1757424407,19330202,Article 1 -- No Title,South China Morning Post Ltd.,1933
1759714326,19360622,EMBEZZLEMENT CASE,South China Morning Post Ltd.,1936
1760444429,19390712,OLD TRICK NO GOOD,South China Morning Post Ltd.,1939
1760043601,19380804,CONFIDENCE TRICK,South China Morning Post Ltd.,1938
1759674015,19351017,BAD CHARACTERS,South China Morning Post Ltd.,1935
1535758468,19460804,CONFIDENCE TRICK,South China Morning Post Ltd.,1946
1759995917,19380329,ABSCONDING FOKI,South China Morning Post Ltd.,1938
1766500024,19481220,WORKS EXPLOSION,South China Morning Post Ltd.,1948
1766354557,19470610,BROTHERS IN COURT,South China Morning Post Ltd.,1947
1766466085,19480821,OPIUM CASES,South China Morning Post Ltd.,1948
1764537703,19410213,ROBBERIES ON JUNKS,South China Morning Post Ltd.,1941
1766493891,19481214,BACKED INTO SHOP,South China Morning Post Ltd.,1948
1766779440,19510210,FIGHT OVER CIGARETTES,South China Morning Post Ltd.,1951
1324669968,19140525,Other 3 -- No Title,The Shanghai Times,1914
1416547194,19360701,YOUR CHILDREN,The China Press,1936
1425771697,19320717,Display Ad 2 -- No Title,The China Press,1932
1416616414,19320807,Display Ad 20 -- No Title,The China Press,1932
1371853090,19311026,Display Ad 3 -- No Title,The China Press,1931
1425771423,19320710,Display Ad 14 -- No Title,The China Press,1932
1764538082,19410214,A Bird's-Eye View,South China Morning Post Ltd.,1941
1324693246,19181018,YESTERDAY'S FIRES,The Shanghai Times,1918
1321963623,19290430,Display Ad 12 -- No Title,The China Press,1929
1371876108,19331013,Display Ad 22 -- No Title,The China Press,1933
1322009575,19301129,Bankers In Britain Considering New Check Saving Plan,The China Press,1930
1371491510,19350727,Display Ad 7 -- No Title,The China Weekly Review,1935
1371472523,19360718,Display Ad 7 -- No Title,The China Weekly Review,1936
1371474708,19370410,Display Ad 3 -- No Title,The China Weekly Review,1937
1425439425,19370408,Display Ad 6 -- No Title,The China Press,1937
1498988657,19120925,RANGOON AND ITS WAYS,South China Morning Post Ltd.,1912
1499987658,19250422,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1756801674,19301021,REPULSE BAY HOTEL,South China Morning Post Ltd.,1930
1499985326,19250506,"HONGKONG & CHINA GAS CO., LTD.",South China Morning Post Ltd.,1925
1756964815,19300723,SENNET FRERES,South China Morning Post Ltd.,1930
1499496464,19210611,DARING HIGHWAY ROBBERY,South China Morning Post Ltd.,1921
1756792702,19300923,Thompson's MALTED MILK,South China Morning Post Ltd.,1930
1754551913,19290205,"SOUTH CHINA MORNING POST, LIMITED",South China Morning Post Ltd.,1929
1498944251,19111030,IALINE,South China Morning Post Ltd.,1911
1499885125,19240416,EGG KING DEAD,South China Morning Post Ltd.,1924
1499991847,19250325,DONNELLY & WHYTE,South China Morning Post Ltd.,1925
1756781334,19300811,CHUNG YUEN ELECTRICAL CO.,South China Morning Post Ltd.,1930
1499927615,19240830,"A. S. WATSON & CO., LTD.",South China Morning Post Ltd.,1924
1499920649,19240717,ARMED ROBBERIES,South China Morning Post Ltd.,1924
1759888147,19371106,QUEEN'S & ALHAMBRA,South China Morning Post Ltd.,1937
1371085612,19210402,A DRAPER'S RHAPSODY,The North China Herald,1921
1321958585,19290910,Display Ad 9 -- No Title,The China Press,1929
1371370630,19020205,Display Ad 11 -- No Title,The North China Herald,1902
1371377167,19180323,Article 21 -- No Title,The North China Herald,1918
1324707180,19190926,"S.S. ""KATORI MARU""",The Shanghai Times,1919
1754587439,19290520,ROYAL ACADEMY,South China Morning Post Ltd.,1929
1756821974,19301219,SENNET FRERES,South China Morning Post Ltd.,1930
1757384370,19320629,Article 2 -- No Title,South China Morning Post Ltd.,1932
1499991121,19250327,Display Ad 1 -- No Title,South China Morning Post Ltd.,1925
1757374110,19320601,Quaker Oats,South China Morning Post Ltd.,1932
1756770700,19300609,SENNET FRERES JEWELLERS,South China Morning Post Ltd.,1930
1757396509,19320824,Quaker Oats,South China Morning Post Ltd.,1932
1757458339,19330726,OFFICIAL'S ESTATE,South China Morning Post Ltd.,1933
1756763428,19300505,DEUTSCHE FARBEN-HANDELSGESELSCHAFT. Waibel & Co.,South China Morning Post Ltd.,1930
1764553717,19470923,H. CORRA LTD.,South China Morning Post Ltd.,1947
1760011480,19380514,TAIKOO SUGAR,South China Morning Post Ltd.,1938
1760145647,19400301,GAOL FOR INDIAN,South China Morning Post Ltd.,1940
1760443338,19390710,JAPANESE ARRESTED,South China Morning Post Ltd.,1939
1766663764,19500711,HEAT WAVE IN ENGLAND,South China Morning Post Ltd.,1950
1757408988,19321026,TUNG HING CO.,South China Morning Post Ltd.,1932
1764547750,19410426,ROYAL VANILLA PUDDING,South China Morning Post Ltd.,1941
1760454740,19390902,Chantecler Restaurant,South China Morning Post Ltd.,1939
1764444750,19400502,WHISKY SCARCITY,South China Morning Post Ltd.,1940
1766732092,19520811,HERMES,South China Morning Post Ltd.,1952
1766558267,19500222,"HARRY WICKING & Co., Ltd.",South China Morning Post Ltd.,1950
1766551728,19491214,"The Mayfair Co., Ltd.",South China Morning Post Ltd.,1949
1322113846,19250326,WUSIH STILL IS VICTIMIZED BY SOLDIERY,The China Press,1925
1322047401,19290904,Native Merchants Defraud National Army H'quarters,The China Press,1929
1768876283,19521123,Nearly 100 Suspects Arrested In Police Swoop Nr. Royal Lodge,South China Morning Post Ltd.,1952
1498455273,19031231,THE POLICE COURT,South China Morning Post Ltd.,1903
1369924727,19100318,ARMED ROBBERY AT JESSFIELD,The North China Herald,1910
1499552608,19220628,MORE ROBBERIES,South China Morning Post Ltd.,1922
1759982019,19380328,A Bird's-Eye View,South China Morning Post Ltd.,1938
1766332088,19410812,A Bird's-Eye View,South China Morning Post Ltd.,1941
1757046759,19310312,STAGE AND SCREEN NOTES,South China Morning Post Ltd.,1931
1425395783,19130628,THE MIXED COURT,The North China Herald,1913
1416603873,19381111,Other 8 -- No Title,The China Press,1938
1418971658,19361111,Shonkeener on Fraud Charge,The North China Herald,1936
1416702038,19350715,Jim Walker's Suitcase Bar Found In Pawnshop,The China Press,1935
1425376407,19200212,Child of 6 Killed By Motor Truck,The Shanghai Gazette,1920
1324807586,19160905,LESSONS OF THE WAR,The Shanghai Times,1916
1418937386,19310310,Article 9 -- No Title,The North China Herald,1931
1324790188,19250908,"Six Charged For $18,000 Bank Robbery Hers",The China Press,1925
1498850352,19100317,CHINESE IN BRITISH COLUMBIA,South China Morning Post Ltd.,1910
1765389981,19500312,SCOTTISH COUNTRY,South China Morning Post Ltd.,1950
1499182479,19141212,POLICE NEWS,South China Morning Post Ltd.,1914
1499640417,19221116,SHANGHAI CHAMPIONS,South China Morning Post Ltd.,1922
1755497004,19280804,MI-NA & NEE SA LONG,South China Morning Post Ltd.,1928
1757032504,19310129,OCTOPUSES IN A CAGE,South China Morning Post Ltd.,1931
1757368039,19320428,STOLE POCKET-BOOK,South China Morning Post Ltd.,1932
1498974236,19120417,POLICE COURT,South China Morning Post Ltd.,1912
1755536124,19291030,PALESTINE UNREST,South China Morning Post Ltd.,1929
1371397713,19280407,BRIGANDS IN FORCE NEAR KIUKIANG,The North China Herald,1928
1757019143,19310101,FEARFUL CONDITIONS,South China Morning Post Ltd.,1931
